so_no,customer,pe_id,product_code,product_name,bom_status,mtype,mat_id,mat_code,mat_name,need_qty,po_no,po_id,po_status,link_state,po_qty
SO-00560,OLIVA SKIN AND HAIR CLINIC,3247,PR0003988,OLIVA SUNSCREEN MATTE GEL CREAM SPF 50+ PA++++ OILY/COMBINATION SKIN 50 ML,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),593,EI/PO/26-27/891,1032,Released,unlinked,8000
SO-00560,OLIVA SKIN AND HAIR CLINIC,3247,PR0003988,OLIVA SUNSCREEN MATTE GEL CREAM SPF 50+ PA++++ OILY/COMBINATION SKIN 50 ML,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),593,EI/PO/26-27/945,1073,Released,unlinked,10000
SO-00047,MYSKINN,3350,PR0006989,MYSKINN INVISIBLE SHIELD MOISTURISING SUNSCREEN SPF 50 PA++++ 100ML,Production Released,PM,7105,4001195,MYSKINN INVISIBLE SHIELD MOISTURISING SUNSCREEN SPF 50 PA++++ 100ML PRINTED TUBE WITH FLIPTOP CAP,2000,EI/PO/26-27/817,992,Released,unlinked,10000
SO-00047,MYSKINN,3350,PR0006989,MYSKINN INVISIBLE SHIELD MOISTURISING SUNSCREEN SPF 50 PA++++ 100ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,34,DPO-002,1083,Draft,linked:PR,20
SO-00047,MYSKINN,3350,PR0006989,MYSKINN INVISIBLE SHIELD MOISTURISING SUNSCREEN SPF 50 PA++++ 100ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,34,DPO-002,1084,Draft,linked:PR,20
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3541,PR0004974,VEDIX TEJ AQUA RADIANCE SUNSCREEN SPF 50 PA+++ 50 GM,Production Released,PM,7156,5L00055,FRAGILE STICKER,20,DPO-002,1083,Draft,linked:PR,20
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3541,PR0004974,VEDIX TEJ AQUA RADIANCE SUNSCREEN SPF 50 PA+++ 50 GM,Production Released,PM,7156,5L00055,FRAGILE STICKER,20,DPO-002,1084,Draft,linked:PR,20
SO-00206,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3541,PR0004974,VEDIX TEJ AQUA RADIANCE SUNSCREEN SPF 50 PA+++ 50 GM,Production Released,PM,6779,4000504,50 ML - 35 DIA X 110 MM VEDIX BLACK COLOR PLAIN TUBE WITH GOLD METALISED FLIP TOP CAP WITH LABEL,1000,EI/PO/26-27/857,1012,Released,unlinked,10000
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3519,PR0004974,VEDIX TEJ AQUA RADIANCE SUNSCREEN SPF 50 PA+++ 50 GM,Production Released,PM,7156,5L00055,FRAGILE STICKER,140,DPO-002,1083,Draft,linked:PR,20
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3519,PR0004974,VEDIX TEJ AQUA RADIANCE SUNSCREEN SPF 50 PA+++ 50 GM,Production Released,PM,7156,5L00055,FRAGILE STICKER,140,DPO-002,1084,Draft,linked:PR,20
SO-00204,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3519,PR0004974,VEDIX TEJ AQUA RADIANCE SUNSCREEN SPF 50 PA+++ 50 GM,Production Released,PM,6779,4000504,50 ML - 35 DIA X 110 MM VEDIX BLACK COLOR PLAIN TUBE WITH GOLD METALISED FLIP TOP CAP WITH LABEL,7000,EI/PO/26-27/857,1012,Released,unlinked,10000
SO-00142,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3320,PR0006683,SKINKRAFT ADVANCE 98% SNAIL NUCIN HYDRATING SERUM - 100ML,Production Released,PM,7064,4001150,24/410 MM SCREW LOTION PUMP WITH TRANSPARENT OVERCAP,7452,EI/PO/26-27/838,1002,Released,unlinked,3058
SO-00142,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3320,PR0006683,SKINKRAFT ADVANCE 98% SNAIL NUCIN HYDRATING SERUM - 100ML,Production Released,PM,6988,4001052,100 ml FLAT SHOULDER GLASS FROSTED BOTTLE,7452,EI/PO/26-27/838,1002,Released,unlinked,3058
SO-00142,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3320,PR0006683,SKINKRAFT ADVANCE 98% SNAIL NUCIN HYDRATING SERUM - 100ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,149.04,DPO-002,1083,Draft,linked:PR,20
SO-00142,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3320,PR0006683,SKINKRAFT ADVANCE 98% SNAIL NUCIN HYDRATING SERUM - 100ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,149.04,DPO-002,1084,Draft,linked:PR,20
SO-00142,INCNUT LIFESTYLE RETAIL PRIVATE LIMITED,3320,PR0006683,SKINKRAFT ADVANCE 98% SNAIL NUCIN HYDRATING SERUM - 100ML,Production Released,PM,8931,5P00015,100ML SHIPPERS PRINTED 430*220*175 MM 5PLY(120GSM)PARTITION  5*10,149.04,EI/PO/26-27/912,1050,Released,unlinked,1000
SO-00162,SADHAVI WELLNESS PRIVATE LIMITED,3452,PR0006343,YPLAYZ SOOTHE OPERATOR RESTORATIVE ROLL ON 40ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,26.6,DPO-002,1083,Draft,linked:PR,20
SO-00162,SADHAVI WELLNESS PRIVATE LIMITED,3452,PR0006343,YPLAYZ SOOTHE OPERATOR RESTORATIVE ROLL ON 40ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,26.6,DPO-002,1084,Draft,linked:PR,20
SO-00162,SADHAVI WELLNESS PRIVATE LIMITED,3452,PR0006343,YPLAYZ SOOTHE OPERATOR RESTORATIVE ROLL ON 40ML,Production Released,PM,8724,5M00918,YPLAYZ SOOTHE OPERATOR RESTORATIVE ROLL ON 40ML MONOCARTON,3800,EI/PO/26-27/905,1044,Released,unlinked,3000
SO-00162,SADHAVI WELLNESS PRIVATE LIMITED,3452,PR0006343,YPLAYZ SOOTHE OPERATOR RESTORATIVE ROLL ON 40ML,Production Released,PM,8931,5P00015,100ML SHIPPERS PRINTED 430*220*175 MM 5PLY(120GSM)PARTITION  5*10,26.22,EI/PO/26-27/912,1050,Released,unlinked,1000
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3278,PR0007048,SKINQ RX HYDRATE SUN PROTECTION_KC 5ML,Production Released,PM,8937,5S00002,200 ML SHIPPER 500x250x200 mm with printing and 2 pads,12,EI/PO/26-27/809,990,Released,unlinked,3985
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3278,PR0007048,SKINQ RX HYDRATE SUN PROTECTION_KC 5ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,12,DPO-002,1083,Draft,linked:PR,20
SO-00603,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3278,PR0007048,SKINQ RX HYDRATE SUN PROTECTION_KC 5ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,12,DPO-002,1084,Draft,linked:PR,20
SO-00476,PK SKIN CITY,3398,PR0007277,PREMIST CERAMIDE NOURISHING BODY MOISTURIZER 500ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,20,DPO-002,1083,Draft,linked:PR,20
SO-00476,PK SKIN CITY,3398,PR0007277,PREMIST CERAMIDE NOURISHING BODY MOISTURIZER 500ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,20,DPO-002,1084,Draft,linked:PR,20
SO-00476,PK SKIN CITY,3398,PR0007277,PREMIST CERAMIDE NOURISHING BODY MOISTURIZER 500ML,Production Released,PM,8937,5S00002,200 ML SHIPPER 500x250x200 mm with printing and 2 pads,20,EI/PO/26-27/809,990,Released,unlinked,3985
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3311,PR0007213,SKINQ HYDRATE SUN PROTECTION_KC 5ML,Production Released,PM,7101,4001188,SKINQ HYDRATE SUN PROTECTION 5ML PRE PRINTED ROLL ( SACHET ),6000,EI/PO/26-27/665,949,Released,unlinked,6000
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3311,PR0007213,SKINQ HYDRATE SUN PROTECTION_KC 5ML,Production Released,PM,7101,4001188,SKINQ HYDRATE SUN PROTECTION 5ML PRE PRINTED ROLL ( SACHET ),6000,EI/PO/26-27/643,955,Released,unlinked,501
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3311,PR0007213,SKINQ HYDRATE SUN PROTECTION_KC 5ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,12,DPO-002,1083,Draft,linked:PR,20
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3311,PR0007213,SKINQ HYDRATE SUN PROTECTION_KC 5ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,12,DPO-002,1084,Draft,linked:PR,20
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3311,PR0007213,SKINQ HYDRATE SUN PROTECTION_KC 5ML,Production Released,PM,8937,5S00002,200 ML SHIPPER 500x250x200 mm with printing and 2 pads,12,EI/PO/26-27/809,990,Released,unlinked,3985
SO-00475,DR JAYAS EXULT COSMETICA PRIVATE LIMITED,3302,PR0004196,DR.JAYA'S EXULT ULTRA NOURISHING NIACINAMIDE SERUM 30ML,Production Released,PM,6789,4000518,18/410 OIL PUMP-WHITE-RIBBED WITH WHITE DUST CAP(I),6,EI/PO/26-27/692,940,Released,other-ref,1400
SO-00475,DR JAYAS EXULT COSMETICA PRIVATE LIMITED,3302,PR0004196,DR.JAYA'S EXULT ULTRA NOURISHING NIACINAMIDE SERUM 30ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,0.132,DPO-002,1083,Draft,linked:PR,20
SO-00475,DR JAYAS EXULT COSMETICA PRIVATE LIMITED,3302,PR0004196,DR.JAYA'S EXULT ULTRA NOURISHING NIACINAMIDE SERUM 30ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,0.132,DPO-002,1084,Draft,linked:PR,20
SO-00475,DR JAYAS EXULT COSMETICA PRIVATE LIMITED,3302,PR0004196,DR.JAYA'S EXULT ULTRA NOURISHING NIACINAMIDE SERUM 30ML,Production Released,PM,8937,5S00002,200 ML SHIPPER 500x250x200 mm with printing and 2 pads,0.1332,EI/PO/26-27/809,990,Released,unlinked,3985
SO-00475,DR JAYAS EXULT COSMETICA PRIVATE LIMITED,3302,PR0004196,DR.JAYA'S EXULT ULTRA NOURISHING NIACINAMIDE SERUM 30ML,Production Released,PM,8930,5000127,TRANSPARENT VOID TAMPER STICKER,12,EI/PO/26-27/795,986,Released,unlinked,10000
SO-00601,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3294,PR0007211,SKINQ DETAN SUN PROTECTION_KC 5ML(IND),Production Released,PM,8937,5S00002,200 ML SHIPPER 500x250x200 mm with printing and 2 pads,12,EI/PO/26-27/809,990,Released,unlinked,3985
SO-00601,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3294,PR0007211,SKINQ DETAN SUN PROTECTION_KC 5ML(IND),Production Released,PM,7156,5L00055,FRAGILE STICKER,12,DPO-002,1083,Draft,linked:PR,20
SO-00601,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3294,PR0007211,SKINQ DETAN SUN PROTECTION_KC 5ML(IND),Production Released,PM,7156,5L00055,FRAGILE STICKER,12,DPO-002,1084,Draft,linked:PR,20
SO-00601,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3294,PR0007211,SKINQ DETAN SUN PROTECTION_KC 5ML(IND),Production Released,PM,7100,4001187,SKINQ DETAN SUN PROTECTION 5ML PRE PRINTED ROLL ( SACHET ),1.2,EI/PO/26-27/665,949,Released,unlinked,6000
SO-00051,NEW DERMAPLUS MEDICAL STORE,3346,PR0006810,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G,Production Released,PM,7156,5L00055,FRAGILE STICKER,20,DPO-002,1083,Draft,linked:PR,20
SO-00051,NEW DERMAPLUS MEDICAL STORE,3346,PR0006810,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G,Production Released,PM,7156,5L00055,FRAGILE STICKER,20,DPO-002,1084,Draft,linked:PR,20
SO-00051,NEW DERMAPLUS MEDICAL STORE,3346,PR0006810,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),1000,EI/PO/26-27/850,1007,Released,unlinked,5000
SO-00051,NEW DERMAPLUS MEDICAL STORE,3346,PR0006810,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),1000,EI/PO/26-27/891,1032,Released,unlinked,8000
SO-00051,NEW DERMAPLUS MEDICAL STORE,3346,PR0006810,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),1000,EI/PO/26-27/945,1073,Released,unlinked,10000
SO-00051,NEW DERMAPLUS MEDICAL STORE,3346,PR0006810,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G,Production Released,PM,8739,5M00936,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G MONOCARTON,1000,EI/PO/26-27/839,1003,Released,unlinked,1050
SO-00051,NEW DERMAPLUS MEDICAL STORE,3346,PR0006810,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G,Production Released,PM,8930,5000127,TRANSPARENT VOID TAMPER STICKER,2000,EI/PO/26-27/795,986,Released,unlinked,10000
SO-00051,NEW DERMAPLUS MEDICAL STORE,3346,PR0006810,PRIMARIO HYDRO GLOW OIL FREE MOISTURIZING GEL 50G,Production Released,PM,8937,5S00002,200 ML SHIPPER 500x250x200 mm with printing and 2 pads,20,EI/PO/26-27/809,990,Released,unlinked,3985
SO-00053,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3344,PR0007031,SKINQ RX PHOTO DEFENSE GEL SUNSCREEN 50ML,Production Released,PM,7059,4001145,SKINQ RX 30 ML/50 ML AIRLESS PUMP WITH OVERCAP,1350,EI/PO/26-27/950,1076,Released,unlinked,12000
SO-00053,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3344,PR0007031,SKINQ RX PHOTO DEFENSE GEL SUNSCREEN 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,4.05,DPO-002,1083,Draft,linked:PR,20
SO-00053,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3344,PR0007031,SKINQ RX PHOTO DEFENSE GEL SUNSCREEN 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,4.05,DPO-002,1084,Draft,linked:PR,20
SO-00081,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3313,PR0007031,SKINQ RX PHOTO DEFENSE GEL SUNSCREEN 50ML,Production Released,PM,7059,4001145,SKINQ RX 30 ML/50 ML AIRLESS PUMP WITH OVERCAP,2783,EI/PO/26-27/950,1076,Released,unlinked,12000
SO-00081,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3313,PR0007031,SKINQ RX PHOTO DEFENSE GEL SUNSCREEN 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,8.349,DPO-002,1083,Draft,linked:PR,20
SO-00081,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3313,PR0007031,SKINQ RX PHOTO DEFENSE GEL SUNSCREEN 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,8.349,DPO-002,1084,Draft,linked:PR,20
SO-00178,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3466,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),1000,EI/PO/26-27/850,1007,Released,unlinked,5000
SO-00178,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3466,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),1000,EI/PO/26-27/891,1032,Released,unlinked,8000
SO-00178,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3466,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),1000,EI/PO/26-27/945,1073,Released,unlinked,10000
SO-00178,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3466,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7992,5L01591,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL 50ML LABEL ( INDIAN AIRLESS ),1000,EI/PO/26-27/829,997,Released,unlinked,1000
SO-00178,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3466,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,7.8,DPO-002,1083,Draft,linked:PR,20
SO-00178,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3466,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,7.8,DPO-002,1084,Draft,linked:PR,20
SO-00108,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3319,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),502,EI/PO/26-27/850,1007,Released,unlinked,5000
SO-00108,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3319,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),502,EI/PO/26-27/891,1032,Released,unlinked,8000
SO-00108,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3319,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7013,4001079,50 ml white airless bottle and pump set ( India ),502,EI/PO/26-27/945,1073,Released,unlinked,10000
SO-00108,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3319,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7992,5L01591,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL 50ML LABEL ( INDIAN AIRLESS ),502,EI/PO/26-27/829,997,Released,unlinked,1000
SO-00108,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3319,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,3.9156,DPO-002,1083,Draft,linked:PR,20
SO-00108,KOSMODERMA HEALTHCARE PRIVATE LIMITED,3319,PR0003760,KOSMODERMA PHOTO PROTECT SUNSCREEN GEL SPF 40 PA+++ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,3.9156,DPO-002,1084,Draft,linked:PR,20
SO-00657,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3380,PR0006916,SKINQ SUN PROTECT ULTRA LIGHT GEL (SUNSCREEN) 10ML_Sample pack,Production Released,PM,7156,5L00055,FRAGILE STICKER,200,DPO-002,1083,Draft,linked:PR,20
SO-00657,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3380,PR0006916,SKINQ SUN PROTECT ULTRA LIGHT GEL (SUNSCREEN) 10ML_Sample pack,Production Released,PM,7156,5L00055,FRAGILE STICKER,200,DPO-002,1084,Draft,linked:PR,20
SO-00657,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3380,PR0006916,SKINQ SUN PROTECT ULTRA LIGHT GEL (SUNSCREEN) 10ML_Sample pack,Production Released,PM,9062,5P00001,30GB SHIPPER WITH PARTITION 370x370x120 5ply with printing & partion 10x10,200,EI/PO/26-27/687,943,Released,unlinked,2000
SO-00602,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3285,PR0007065,SKINQ RX POST FACIAL CARE_KC 5ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,12,DPO-002,1083,Draft,linked:PR,20
SO-00602,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3285,PR0007065,SKINQ RX POST FACIAL CARE_KC 5ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,12,DPO-002,1084,Draft,linked:PR,20
SO-00602,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3285,PR0007065,SKINQ RX POST FACIAL CARE_KC 5ML,Production Released,PM,8937,5S00002,200 ML SHIPPER 500x250x200 mm with printing and 2 pads,12,EI/PO/26-27/809,990,Released,unlinked,3985
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3310,PR0007212,SKINQ HYDRATE POST FACIAL CARE_KC 5ML,Production Released,PM,7099,4001186,SKINQ HYDRATE POST FACIAL CARE 5ML PRE PRINTED ROLL ( SACHET ),3785,EI/PO/26-27/665,949,Released,unlinked,6000
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3310,PR0007212,SKINQ HYDRATE POST FACIAL CARE_KC 5ML,Production Released,PM,7099,4001186,SKINQ HYDRATE POST FACIAL CARE 5ML PRE PRINTED ROLL ( SACHET ),3785,EI/PO/26-27/643,955,Released,unlinked,4180
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3310,PR0007212,SKINQ HYDRATE POST FACIAL CARE_KC 5ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,7.57,DPO-002,1083,Draft,linked:PR,20
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3310,PR0007212,SKINQ HYDRATE POST FACIAL CARE_KC 5ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,7.57,DPO-002,1084,Draft,linked:PR,20
SO-00067,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3310,PR0007212,SKINQ HYDRATE POST FACIAL CARE_KC 5ML,Production Released,PM,8937,5S00002,200 ML SHIPPER 500x250x200 mm with printing and 2 pads,7.57,EI/PO/26-27/809,990,Released,unlinked,3985
SO-00088,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3314,PR0006908,SKINQ MOISTURE BALM 50 ML,Production Released,PM,7050,4001135,SKINQ 30/50 ML SILVER AND WHITE AIRLESS PUMP,5350,EI/PO/26-27/950,1076,Released,unlinked,99958
SO-00088,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3314,PR0006908,SKINQ MOISTURE BALM 50 ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,535,DPO-002,1083,Draft,linked:PR,20
SO-00088,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3314,PR0006908,SKINQ MOISTURE BALM 50 ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,535,DPO-002,1084,Draft,linked:PR,20
SO-00088,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3314,PR0006908,SKINQ MOISTURE BALM 50 ML,Production Released,PM,9068,5P00043,SKINQ 50 ML OUTER SHIPPER - (590x350x170),535,EI/PO/26-27/673,946,Released,unlinked,500
SO-00012,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3265,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,109.35,DPO-002,1083,Draft,linked:PR,20
SO-00012,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3265,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,109.35,DPO-002,1084,Draft,linked:PR,20
SO-00012,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3265,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7050,4001135,SKINQ 30/50 ML SILVER AND WHITE AIRLESS PUMP,4374,EI/PO/26-27/950,1076,Released,unlinked,99958
SO-00012,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3265,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,9068,5P00043,SKINQ 50 ML OUTER SHIPPER - (590x350x170),109.35,EI/PO/26-27/673,946,Released,unlinked,500
SO-00468,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3245,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,72.675,DPO-002,1083,Draft,linked:PR,20
SO-00468,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3245,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,72.675,DPO-002,1084,Draft,linked:PR,20
SO-00468,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3245,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7050,4001135,SKINQ 30/50 ML SILVER AND WHITE AIRLESS PUMP,2907,EI/PO/26-27/950,1076,Released,unlinked,99958
SO-00468,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3245,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,9068,5P00043,SKINQ 50 ML OUTER SHIPPER - (590x350x170),72.675,EI/PO/26-27/673,946,Released,unlinked,500
SO-00090,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3315,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,476.85,DPO-002,1083,Draft,linked:PR,20
SO-00090,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3315,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,476.85,DPO-002,1084,Draft,linked:PR,20
SO-00090,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3315,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,7050,4001135,SKINQ 30/50 ML SILVER AND WHITE AIRLESS PUMP,19074,EI/PO/26-27/950,1076,Released,unlinked,99958
SO-00090,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3315,PR0006906,SKINQ SUN PROTECT ULTRA LIGHT GEL SPF 50+ 50ML,Production Released,PM,9068,5P00043,SKINQ 50 ML OUTER SHIPPER - (590x350x170),476.85,EI/PO/26-27/673,946,Released,unlinked,500
SO-00082,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3405,PR0007032,SKINQ RX HYDRA FIX BALM 50ML,Production Released,PM,7059,4001145,SKINQ RX 30 ML/50 ML AIRLESS PUMP WITH OVERCAP,4000,EI/PO/26-27/950,1076,Released,unlinked,12000
SO-00082,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3405,PR0007032,SKINQ RX HYDRA FIX BALM 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,100,DPO-002,1083,Draft,linked:PR,20
SO-00082,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3405,PR0007032,SKINQ RX HYDRA FIX BALM 50ML,Production Released,PM,7156,5L00055,FRAGILE STICKER,100,DPO-002,1084,Draft,linked:PR,20
SO-00089,HEALTH Q LIFESCIENCES PRIVATE LIMITED,3411,PR0006913,SKINQ 15% VITAMIN C GLOW SERUM 30ML,Production Released,PM,7050,4001135,SKINQ 30/50 ML SILVER AND WHITE AIRLESS PUMP,18000,EI/PO/26-27/950,1076,Released,unlinked,99958
